osmid,위도,경도,street_count,highway,junction,ref,railway,convenience_store_count,cctv_count,police_count,lighting_count
11428271139,35.8520173,128.5221883,3,,,,,0,2,0,5
11428271153,35.854016,128.5234157,3,,,,,0,0,0,8
11428271155,35.8539813,128.5234572,3,,,,,0,0,0,8
11428271158,35.8540187,128.5235774,3,,,,,0,0,0,5
11428271164,35.8541165,128.5235003,3,,,,,0,0,0,7
11430351113,35.8552954,128.5373607,3,,,,,0,0,0,6
11430351136,35.8519638,128.539598,3,,,,,1,2,0,13
11430351137,35.8512945,128.5399899,3,,,,,0,0,0,6
11431745523,35.8626318,128.518863,1,,,,,0,1,0,2
11626417931,35.8303042,128.4905585,3,,,,,0,0,0,2
11634027872,35.8338773,128.5312014,3,,,,,0,0,0,5
11634027874,35.8364845,128.5290222,3,,,,,0,0,0,5
11634027875,35.8356857,128.5290491,1,,,,,0,1,0,11
11634027877,35.8354145,128.5297032,3,,,,,0,3,0,6
11634027878,35.8354429,128.5307122,3,,,,,1,1,0,5
11634027879,35.8364998,128.5296457,4,,,,,0,0,0,9
11634027880,35.8370339,128.5296166,3,,,,,0,0,0,10
11634027881,35.8342947,128.5297392,3,,,,,0,1,0,6
11634027884,35.8344668,128.5309309,3,,,,,1,0,0,6
12452754778,35.8236771,128.5454541,5,,,,,0,0,0,5
12492042869,35.8354064,128.5307102,3,,,,,1,1,0,5
12497656463,35.8511988,128.5516765,3,,,,,0,0,0,3
12512218920,35.8335913,128.522816,3,,,,,0,0,0,8
12512218924,35.8337209,128.5223039,3,,,,,0,0,0,8
12512219510,35.8083607,128.5479724,3,,,,,0,0,0,10
12512219514,35.8098393,128.5321772,3,,,,,0,0,0,10
12512219522,35.809581,128.5321489,3,,,,,0,0,0,7
12512219523,35.8356256,128.5081325,3,,,,,0,0,0,5
12512219528,35.8349261,128.5072954,3,,,,,0,0,0,3
12512219529,35.8348629,128.5072967,3,,,,,0,0,0,3
12512219534,35.8355235,128.5065743,3,,,,,0,0,0,5
12512219537,35.8355217,128.5065251,3,,,,,0,0,0,5
12512219542,35.8362111,128.5072955,3,,,,,0,0,0,5
12512219543,35.8362471,128.5072962,3,,,,,0,0,0,5
12512219547,35.8356172,128.5080383,3,,,,,0,0,0,6
12512219561,35.8602359,128.5653468,3,,,,,1,0,0,5
12512219568,35.8598899,128.5640872,3,,,,,0,0,0,6
12535657156,35.8507603,128.5151964,3,,,,,0,0,0,4
12535657163,35.8506588,128.5161734,3,,,,,0,0,0,5
12535657164,35.8505076,128.5155824,3,,,,,0,0,0,5
12535657167,35.8502675,128.5158249,4,,,,,0,0,0,8
12535657170,35.8504605,128.5160206,3,,,,,0,0,0,8
12535657171,35.8511069,128.5157697,4,,,,,1,0,0,3
12778584209,35.8228338,128.5184541,3,,,,,0,0,0,2
12778584222,35.8234885,128.5155064,3,,,,,0,0,0,7
12778584223,35.824106,128.5161116,1,,,,,0,0,0,0
12778584224,35.8233391,128.5157311,3,,,,,0,0,0,6
12778584225,35.8240079,128.5163859,1,,,,,0,0,0,0
12778584238,35.8241873,128.5169162,1,,,,,0,0,0,0
12778584243,35.8225265,128.5192461,1,,,,,0,0,0,5
12778584244,35.8232555,128.5195351,3,,,,,0,0,0,7
12778584250,35.8238104,128.5198379,3,,,,,0,0,0,4
12778584261,35.8243372,128.5186537,3,,,,,0,0,0,3
12778584266,35.8248516,128.5189088,1,,,,,0,0,0,1
12778584267,35.8250672,128.5167756,1,,,,,0,0,0,0
12778584270,35.8241206,128.5183358,3,,,,,0,0,0,1
12778584272,35.826575,128.5182342,1,,,,,0,0,0,0
12778584273,35.8249777,128.5206495,3,,,,,0,0,0,6
12778584274,35.824556,128.5203563,3,,,,,0,3,0,4
12778584275,35.8243232,128.5210968,3,,,,,0,8,0,6
12778584279,35.8238846,128.5211011,3,,,,,0,2,0,6
12778584280,35.8236506,128.5210114,3,,,,,0,2,0,4
12778584285,35.8229113,128.5203633,3,,,,,0,1,0,4
12778584290,35.8231892,128.5213275,1,,,,,0,0,0,4
12778584291,35.8238393,128.5223453,3,,,,,0,0,0,6
12778584292,35.8235061,128.5220161,1,,,,,0,0,0,4
12778584296,35.8240661,128.5220085,3,,,,,0,0,0,4
12797929890,35.8394667,128.520537,4,,,,,0,0,0,5
12797929900,35.8390729,128.5195503,1,,,,,0,0,0,1
12797932280,35.8477388,128.5197133,3,,,,,0,7,0,6
12797932288,35.8483032,128.5216975,3,,,,,1,3,0,8
12797932294,35.8476243,128.5215577,3,,,,,0,2,0,7
12797932295,35.847416,128.5204906,1,,,,,0,0,0,5
12797932296,35.8472793,128.5206332,3,,,,,0,0,0,5
12797932297,35.8504197,128.5182948,3,,,,,0,0,0,6
12797932299,35.8500554,128.5183645,1,,,,,0,0,0,7
12797932300,35.8498307,128.518724,1,,,,,0,2,0,9
12797946776,35.8386041,128.5158689,3,,,,,0,0,0,5
12797946778,35.8386128,128.5165939,4,,,,,0,1,0,8
12797946781,35.8385258,128.517133,1,,,,,0,0,0,8
12797946784,35.8373081,128.5166314,3,,,,,0,1,0,6
12797946786,35.8372668,128.5158808,3,,,,,0,0,0,4
12797946793,35.8379822,128.5174307,1,,,,,0,0,0,4
12797946794,35.8378626,128.5166267,3,,,,,0,0,0,3
12797946795,35.8378564,128.5174503,3,,,,,0,0,0,3
12797957110,35.8361726,128.514042,3,,,,,0,0,0,5
12797957114,35.8330308,128.5140383,4,,,,,0,0,0,7
12797957120,35.8286166,128.5140383,3,,,,,0,0,0,3
12797957121,35.8282627,128.5145342,3,,,,,0,0,0,4
12797957123,35.8286015,128.5118685,3,,,,,0,0,0,2
12797959194,35.8399718,128.5158568,3,,,,,0,0,0,5
12797959199,35.8399652,128.5170928,4,,,,,0,0,0,2
12797960206,35.8403088,128.5178867,1,,,,,0,0,0,0
12797960209,35.8395369,128.5171749,1,,,,,0,0,0,4
12797960214,35.8412978,128.515845,3,,,,,0,0,0,3
12797960215,35.8399638,128.5167707,3,,,,,0,0,0,5
12797960221,35.8403223,128.5167915,3,,,,,0,0,0,2
12797960226,35.8404311,128.5177264,1,,,,,0,0,0,0
12797961521,35.8478156,128.5183549,1,,,,,0,3,0,5
12797961522,35.8491107,128.5207889,3,,,,,0,3,0,8
12797961528,35.8489012,128.5197927,3,,,,,0,3,0,8
12797961529,35.8504187,128.5191198,3,,,,,0,0,0,8
12797961540,35.8489045,128.5191005,3,,,,,0,0,0,6
12797961541,35.8491511,128.519299,3,,,,,0,5,0,6
12797961548,35.8481836,128.5201912,3,,,,,0,7,0,8
12797961549,35.8495425,128.5173104,3,,,,,0,0,0,4
12797961560,35.8483701,128.519043,1,,,,,0,3,0,4
12797961562,35.848418,128.5190982,3,,,,,0,3,0,6
12797961565,35.8480554,128.5195976,3,,,,,0,3,0,9
12797961573,35.8469581,128.5202063,3,,,,,0,3,0,4
12797961574,35.8472105,128.5184813,3,,,,,0,3,0,2
12797961580,35.8473438,128.519734,3,,,,,0,2,0,5
12797961583,35.8481819,128.5203104,1,,,,,0,4,0,8
12797961584,35.8490336,128.5205321,3,,,,,0,3,0,6
12797961593,35.8478921,128.5211312,4,,,,,1,6,0,8
12797965284,35.8373183,128.5168757,3,,,,,0,1,0,7
12797965295,35.836386,128.5164919,3,,,,,0,0,0,4
12797967602,35.8252058,128.5203075,3,,,,,0,0,0,6
12797967607,35.8246042,128.5197669,3,,,,,0,0,0,3
12797967609,35.824378,128.5195658,1,,,,,0,0,0,4
12797967615,35.8246524,128.5204233,3,,,,,0,3,0,4
12797978969,35.8207969,128.5213106,3,,,,,0,0,0,1
12797978970,35.8221757,128.5199653,3,,,,,0,0,0,5
12797978971,35.8218974,128.5196709,3,,,,,0,0,0,6
12797979103,35.8494908,128.5193013,3,,,,,0,2,0,7
12797979104,35.8493513,128.5172932,3,,,,,0,0,0,3
12797979113,35.8486441,128.5172506,3,,,,,0,3,0,7
12797979608,35.8304328,128.5035236,3,,,,,0,0,0,3
12797979612,35.8276446,128.5035093,3,,,,,0,0,0,3
12797980032,35.8506365,128.5143737,3,,,,,0,1,0,7
12797981184,35.8490815,128.5158232,3,,,,,1,0,0,9
12797981187,35.8490752,128.516716,3,,,,,0,4,0,7
12797981190,35.8491296,128.5172792,3,,,,,0,0,0,6
12797981193,35.8497578,128.5168203,3,,,,,0,5,0,7
12797981198,35.8499938,128.517351,3,,,,,0,3,0,7
12797981199,35.8497162,128.5160295,1,,,,,1,0,0,11
12797991203,35.8490755,128.516649,3,,,,,0,4,0,8
12797991214,35.8472683,128.51583,3,,,,,0,0,0,7
12797991215,35.8496452,128.5154441,3,,,,,1,0,0,8
12797991225,35.8476563,128.5151789,3,,,,,0,1,0,4
12797991226,35.8504212,128.5115411,3,,,,,1,1,0,9
12797991234,35.8500464,128.5158228,3,,,,,0,0,0,13
12797991235,35.8501575,128.5148269,3,,,,,0,0,0,6
12797991236,35.8494896,128.5148486,3,,,,,1,1,0,7
12797991237,35.8494195,128.5143627,3,,,,,1,2,0,7
12797991238,35.8502174,128.5143771,4,,,,,0,1,0,8
12797991239,35.8502778,128.5138925,3,,,,,0,1,0,8
12797991240,35.8494184,128.5138911,3,,,,,0,1,0,4
12797991241,35.8504066,128.5120286,3,,,,,1,0,0,10
12797991242,35.849414,128.5120238,3,,,,,0,1,0,8
12797991243,35.850381,128.5124767,3,,,,,0,2,0,8
12797991245,35.8494151,128.5124912,3,,,,,0,1,0,4
12797991246,35.8494162,128.5129614,3,,,,,0,1,0,4
12797991248,35.8503514,128.5129648,4,,,,,0,2,0,10
12797991249,35.8507511,128.512993,3,,,,,0,0,0,14
12797991250,35.8494174,128.5134585,3,,,,,0,1,0,10
12797991252,35.8503183,128.5134566,3,,,,,0,2,0,11
12798004056,35.843,128.5146414,3,,,,,0,0,0,3
12798004057,35.8476388,128.5146062,4,,,,,0,1,0,3
12798004058,35.8494171,128.5133502,3,,,,,0,1,0,10
12798004078,35.844354,128.5134073,3,,,,,0,0,0,0
12798004079,35.8443486,128.5111035,3,,,,,0,0,0,3
12798004085,35.8443557,128.5146255,4,,,,,0,0,0,2
12798004100,35.8475044,128.5133805,3,,,,,0,0,0,2
12798014818,35.8494132,128.508627,3,,,,,1,1,0,7
12798014822,35.8473333,128.5086703,4,,,,,0,1,0,5
12798014828,35.8436584,128.5087861,3,,,,,0,0,0,2
12798014829,35.8453532,128.5073758,3,,,,,0,0,0,6
12798014831,35.845366,128.5087351,4,,,,,0,1,0,4
12798014833,35.8453518,128.5111145,3,,,,,0,0,0,5
12798014834,35.8453602,128.5101571,3,,,,,0,0,0,6
12798014838,35.8433651,128.510126,3,,,,,0,0,0,2
12798014839,35.8505605,128.5072793,3,,,,,1,0,0,8
12798014843,35.8505723,128.510014,3,,,,,0,2,0,7
12798014844,35.8513418,128.5089654,3,,,,,0,1,0,4
12798014847,35.8505738,128.5089711,4,,,,,0,0,0,8
12798014849,35.8500428,128.5089033,3,,,,,0,0,0,7
12798014850,35.8497281,128.5088581,4,,,,,1,1,0,12
12798014852,35.8494127,128.5088643,3,,,,,1,0,0,8
12798014853,35.8509369,128.5089721,4,,,,,0,1,0,9
12798014859,35.8505585,128.5079627,4,,,,,0,3,0,8
12798014862,35.8494143,128.5080016,3,,,,,0,1,0,6
12798014863,35.84974,128.5079881,3,,,,,0,2,0,7
12798014867,35.8499279,128.510023,4,,,,,0,3,0,11
12798014869,35.8500445,128.5105507,3,,,,,0,3,0,10
12798014872,35.8500544,128.5115375,3,,,,,1,0,0,7
12798014874,35.8494122,128.5105405,3,,,,,0,1,0,8
12798014875,35.8500559,128.5110375,3,,,,,0,3,0,6
12798014878,35.8494169,128.5110332,3,,,,,0,4,0,8
12798014879,35.8500573,128.5106956,3,,,,,0,3,0,5
12798014881,35.8503175,128.5106513,1,,,,,0,3,0,8
12798014882,35.8509418,128.5100088,3,,,,,0,2,0,8
12798014886,35.8502725,128.5098256,1,,,,,0,5,0,5
12798014887,35.8506904,128.5100123,3,,,,,0,2,0,9
12798014889,35.8508003,128.5103781,1,,,,,0,2,0,7
12798019254,35.8476589,128.5156544,1,,,,,0,1,0,7
12798019255,35.8476479,128.5133865,3,,,,,0,0,0,3
12798019261,35.8443757,128.51583,3,,,,,0,0,0,3
12798045584,35.8494024,128.5054545,3,,,,,0,0,0,3
12798045588,35.8473052,128.5054607,4,,,,,0,0,0,4
12798045591,35.8444054,128.5054494,4,,,,,0,0,0,2
12798045594,35.8415033,128.5055074,3,,,,,0,1,0,0
12798045597,35.8399607,128.5061573,3,,,,,0,0,0,1
12798045599,35.8377036,128.5061458,3,,,,,1,0,0,3
12798051684,35.8424719,128.5005098,1,,,,,0,0,0,5
12798051687,35.8405723,128.5005561,1,,,,,1,0,0,3
12798051688,35.8415152,128.4998802,4,,,,,1,0,0,4
12798051689,35.8415183,128.5005296,4,,,,,1,0,0,3
12798051690,35.8415355,128.5011093,1,,,,,0,0,0,6
12798051691,35.8408158,128.4982101,3,,,,,0,0,0,3
12798056712,35.8415354,128.5087586,3,,,,,0,0,0,0
12798056713,35.8399884,128.5087313,4,,,,,0,0,0,3
12798056714,35.8356768,128.5087078,3,,,,,0,0,0,5
12798065465,35.8290396,128.5219906,3,,,,,0,4,0,5
12798065470,35.8294337,128.5223994,1,,,,,0,0,0,3
12798074516,35.8194406,128.5159953,3,,,,,0,0,0,8
12798074518,35.8175546,128.5187149,3,,,,,0,0,0,7
12798074519,35.8180937,128.5161358,3,,,,,0,0,0,4
12798074520,35.8187935,128.5169232,4,,,,,0,4,0,10
12798074524,35.8195142,128.5177812,3,,,,,0,2,0,4
12798075848,35.8177958,128.519072,3,,,,,0,1,0,5
12798075860,35.8165828,128.520583,4,,,,,0,1,0,4
12798075862,35.816984,128.5211428,3,,,,,0,1,0,6
12798075863,35.8164345,128.5229425,3,,,,,0,0,0,6
12798075880,35.8168262,128.5210457,3,,,,,0,1,0,8
12798098430,35.8441582,128.5395827,3,,,,,0,3,0,10
12798098431,35.8441612,128.5415182,3,,,,,1,0,0,4
12798098432,35.8441589,128.5400089,3,,,,,0,5,0,11
12798098439,35.844621,128.5402413,1,,,,,0,3,0,13
12798109011,35.8413693,128.5380592,3,,,,,0,1,0,7
12798109013,35.8403742,128.5380442,4,,,,,1,0,0,1
12798109015,35.8392648,128.5379717,3,,,,,0,4,0,1
12798129464,35.8560673,128.5420352,4,,,,,0,1,0,6
12798130662,35.857921,128.5379984,3,,,,,0,1,0,6
12798130663,35.8567453,128.5379932,3,,,,,0,0,0,5
12866082541,35.8070258,128.5093818,1,,,,,1,0,0,4
12866082583,35.8077605,128.5095045,1,,,,,0,1,0,8
12866082588,35.8083006,128.5111241,3,,,,,0,0,0,5
12866336315,35.8553469,128.5682023,3,,,,,0,5,0,12
12866336318,35.8547186,128.5675557,3,,,,,0,0,0,7
12866336319,35.8550415,128.5669007,3,,,,,0,0,0,2
12866357673,35.8577364,128.573014,3,,,,,0,0,0,9
12866398810,35.8495544,128.5688422,3,,,,,0,0,0,11
12866398815,35.8485778,128.5686508,3,,,,,0,0,0,9
12866449888,35.8394674,128.5515224,3,,,,,0,1,0,9
12866449890,35.8394256,128.5528522,3,,,,,0,0,0,12
12866476919,35.8224275,128.5463763,3,,,,,0,3,0,5
12866489189,35.8228835,128.5467981,3,,,,,0,0,0,5
12923339467,35.8551342,128.5711205,1,,,,,0,0,0,0
12949586929,35.8484268,128.4764115,3,,,,,0,0,0,6
12949586933,35.8444443,128.4764346,3,,,,,0,0,0,6
